"","numinves","idenpa","numentre","reg","ciudad","tamciud","comdist","age","sexo","codigo","diareal","mesreal","ini","fin","dura","totrevi","totcuot","totrech","totperd","numcasa","codsuper","supervvi","superven","codif","digit","lifesatisfaction","countryprogress","P3N","countryproblems","countryeconomicsituation","countrypast12monthseconsituation","countrynext12monthseconsituation","familynext12monthseconsituation","trustinpeople","democracypreference","democracysatisfaction","economysatisfaction","governedbyfew","trustinarmedforces","trustinpolice","trustinchurch","trustincongress","trustinnationalgovernment","trustinjudiciary","trustinpoliticalparties","trustinelectoralinst","P13ST_I","P14ST_A","trustinnatcompanies","trustintradeunions","trustintelevision","trustintlcompanies","trustinbanks","trustinradio","trustinprintedpress","trustinsocmedia","presleadershipapproval","leftrightscale","incomedistfairness","democracybest","P18STM_B","P18STM_C","P18N_D","P18N_E","P18N_F","P18N_G","P18N_H","P18ST_I","P19N","P20STM","P21ST","P22ST","P23ST_A","P23ST_B","P23ST_C","P23ST_D","P23ST_E","P23ST_F","P24ST_A","P24ST_B","P24ST_C","P24ST_D","P24ST_E","P25N_A","P25N_B","P25N_C","P26SDN_A","P26SDN_B","P26SDN_C","P26SDN_D","P26SDN_E","P26SDN_F","P27SDN","P28STIN","P29STIN_A","P29STIN_B","robotjobtake","P30INN_B","P30INN_C","P30INN_D","P30INN_E","P30INN_F","P31INN_A","P31INN_B","P31INN_C","P31INN_D","P31INN_E","P31INN_F","P31INN_1","P31INN_2","P31INN_3","P31INN_4","P31INN_5","P31INN_6","P32INN","P33N_A","P33ST_B","P33N_C","P33N_D","P34WVSNA","P34WVSNB","P35NA","P35NB","P36ST","P37CSN_A","P37CSN_B","P37STCS_C","P37WVSSTCS_D","P37STCS_E","P37CSN_F","P37WVSCS_G","P37WVSCS_H","P38CSN_A","P38CSN_B","P38CSN_C","P38CSN_D","P38CSN_E","P38CSN_F","P38CSN_G","P39N","interestinpolitics","freedompoliticalpart","P41ST_B","freedomenv","freedomprivateproperty","justfairwealthdistf","equalityofmenwomenf","chanceswuoriginf","freedomofspeech","freedomofreligion","protectionagainstcrimef","socialsecurityf","P41ST_L","freedomchancetogetjob","P42STGBS","P43STGBS_A","P43STGBS_B","talkoftenpolitics","workforcommunity","P44ST_C","P44ST_D","P45ST_A","authdemonst","nonauthdemonst","protestinsocmedia","P46N","P47ST","P48ST","publicopinionexpression","opinionplatform","P51N","P52N","P53N_A","P53N_B","P53N_C","P53N_D","protestagree","marketeconomygood","P55N","P56N_A","P56N_B","P56N_C","P56N_D","P57ST_A","P57ST_B","P57ST_C","P57ST_D","P57ST_E","P57ST_F","P57ST_G","P57ST_H","P58ST","P59ST","corruptionlast2years","P61ST","P62N_1","P62ST_2","P62ST_3","P62ST_4","P62ST_5","P62N_6","P62ST_7","P62ST_8","P62N_9","P62ST_10","P62ST_11","P62N_12","P62N_13","P62N_14","P62N_15","P62N_16","P62N_17","P63ST","religion","religiondevout","socioeconclass","S3","S4","incomeenough","S6","race","S8","S9","S10","S11","S12","S13INN_A_A","S13INN_A_B","S13INN_A_C","S13INN_A_D","S13INN_A_1","S13INN_A_2","S13INN_A_3","S14M_A","S14M_B","S14M_C","S14M_D","S14M_E","S14M_F","S14M_G","S14M_H","S14M_I","S14M_J","S15_A","S15_B","S16","S17","S18_A","S18_B","S19","S20_A","S20_B","S20_C","S20_D","S20_E","S20_F","S20_G","S20_H","S20_I","S20_J","S20_K","S21A","S21B","S22_A","S22_B","householdheademp","S24","education","REEDUC_2","REEDUC_3","reedad","perpart","fampart","wt","protest_engagement_score1","protest_attend","democracy_score","trust_score","economic_score","freedom_score","democracy_group","trust_group","economic_group","freedom_group","protest_label","socioecon_label"
"878",23,152,878,152000,152007014,4,117,50,2,1303,24,2,1210,1250,40,0,0,2,1,3,0,2,0,1,0,2,2,2,26,3,3,3,3,2,1,2,2,1,2,2,3,3,2,3,4,3,2,1,2,3,2,2,2,2,2,2,1,NA,4,1,4,-5,-5,-5,4,-5,2,2,1,2,-1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,3,2,2,2,2,3,3,4,2,-5,0,0,0,1,1,1,4,5,6,-5,-5,-5,3,3,2,2,-5,3,1,-1,-1,2,2,2,4,4,4,2,4,-5,1,1,1,1,0,0,1,1,3,1,1,1,1,3,3,2,1,1,2,2,2,2,2,-2,-3,4,4,4,4,2,3,3,3,2,1,1,2,5,2,-5,2,2,2,2,2,2,3,1,2,2,2,0,0,0,1,0,0,0,0,4,1,3,1,96,2,2,2,2,5,1,96,96,0,4,0,6,1,96,6,2,3,1,3,3,1,1,2,2,6,2,2,18,13,0,0,0,0,1,4,0,-2,1,0,1,1,1,1,0,0,0,0,1,1,1,19720304,3,-3,8,1,1,1,1,1,1,1,1,1,1,1,18,13,3,-3,NA,3,5,0,5,3,4,0,0.573609,-0.632973073444187,0,0.868811605148178,0.359235591700823,0.247753431494296,0.791470543133571,"High","High","Medium","High","No","Middle class"
"879",23,152,879,152000,152007014,4,117,30,1,1303,24,2,1320,1404,44,0,0,2,2,3,0,2,0,1,0,2,2,2,26,3,3,3,3,2,1,2,2,1,2,2,2,2,2,3,3,2,2,1,2,2,2,2,2,2,2,2,1,NA,4,1,3,3,1,2,3,4,1,1,1,2,-1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,4,-1,-1,3,2,2,2,1,3,-5,4,-5,-5,1,0,1,1,1,1,1,3,4,5,6,-5,2,3,2,2,4,3,1,4,-1,2,3,3,2,-5,4,-5,4,4,1,0,0,0,0,0,1,1,3,1,1,1,1,3,2,2,1,1,2,2,1,1,2,-1,-3,3,4,4,4,2,1,2,1,2,1,1,2,1,2,1,1,1,2,2,1,1,3,2,2,2,2,0,0,0,0,0,0,0,1,4,2,3,1,2,96,3,3,1,4,1,1,96,1,3,0,6,1,1,4,2,3,1,3,3,1,1,2,2,6,2,1,18,13,8,0,0,0,1,4,0,-2,1,0,1,0,1,1,0,0,0,0,1,1,1,19930123,3,-3,8,1,1,1,1,2,1,1,1,1,1,2,-3,-3,-3,-3,NA,3,5,2,-3,2,4,0,0.7850539,0.901839195769333,1,0.868811605148178,0.692275023299825,0.247753431494296,0.98528939965755,"High","High","Medium","High","Yes","Middle class"
"880",23,152,880,152000,152007014,4,117,43,1,1303,24,2,1430,1508,38,0,0,2,1,3,11,1,2,1,0,2,3,3,10,3,3,3,3,2,1,2,2,1,2,2,4,4,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,7,3,2,2,4,1,2,4,4,-5,2,1,-1,-1,2,1,2,2,1,1,2,1,2,2,1,2,1,-1,2,4,1,-1,-1,4,4,1,2,2,2,1,-5,-5,2,-5,-5,0,0,0,1,1,1,4,5,6,-5,-5,-5,2,4,1,1,4,3,1,1,-1,2,4,4,4,2,-5,4,2,4,1,0,0,0,0,1,1,1,4,1,1,2,1,2,1,1,1,1,2,1,2,1,2,-2,-3,4,4,4,4,2,3,3,1,2,1,1,1,1,2,1,2,1,2,2,NA,2,3,2,-5,1,1,0,0,0,0,0,0,0,1,4,2,4,2,96,96,96,5,0,1,3,3,96,4,96,0,7,0,1,2,4,-1,NA,NA,3,1,1,2,2,6,2,1,23,17,13,0,0,0,1,4,0,-2,1,0,1,0,1,1,0,0,0,0,1,1,1,19790517,3,-3,8,1,1,1,1,1,1,1,1,1,1,1,-3,-3,-3,-3,NA,3,5,5,-3,3,4,0,0.6613063,-0.102923710393013,0,0.521947946043989,0.267570685380571,0.365653156986379,1.44967656043992,"High","High","High","High","No","Middle class"
"881",23,152,881,152000,152007014,4,117,70,2,1303,24,2,1520,1559,39,0,0,0,0,1,0,2,0,2,0,2,2,3,3,3,3,3,3,2,1,2,2,1,1,1,1,3,4,4,4,4,3,1,2,2,2,2,2,2,2,2,2,NA,3,2,2,-5,1,-5,4,4,4,2,1,1,-1,1,2,2,2,2,2,2,1,2,-1,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,4,4,2,2,2,0,0,0,1,0,1,4,6,-5,-5,-5,-5,3,4,1,1,4,1,3,-1,-1,2,3,3,-5,2,-5,-5,-5,4,1,0,0,0,0,1,1,2,4,1,1,1,1,2,1,1,1,1,3,1,1,1,2,-1,-3,4,4,4,4,2,3,3,2,2,1,1,NA,5,2,1,2,2,2,2,NA,-5,2,1,1,1,1,0,0,0,0,0,0,0,1,4,2,4,1,96,96,96,4,0,2,4,96,96,4,96,96,6,1,96,1,4,3,1,2,3,1,5,2,3,6,2,2,16,12,0,0,0,0,1,4,0,-2,1,0,0,0,1,0,0,0,0,0,1,1,1,19530216,6,-3,-3,1,1,1,1,2,1,1,1,1,2,2,17,12,5,8,NA,3,4,0,4,4,4,0,0.7288608,-0.749687972715402,0,0.521947946043989,0.290779504888102,0.56155248480077,1.44767625410074,"High","High","High","High","No","Middle class"
"882",23,152,882,152000,152007014,4,117,67,2,1303,22,2,1720,1800,40,0,0,2,2,3,0,2,0,2,0,2,3,3,36,3,3,3,3,2,2,2,2,1,1,1,2,4,4,3,3,3,4,1,1,3,2,2,2,1,2,2,2,7,3,2,2,4,1,2,4,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,1,2,2,2,2,3,4,4,-5,3,0,0,1,1,0,1,3,4,6,-5,-5,-5,3,3,1,1,3,1,3,4,-1,2,3,3,3,3,3,-5,3,3,1,0,0,1,0,1,1,1,2,1,1,2,1,2,2,2,1,1,2,2,2,1,1,152040,2,2,3,4,4,2,3,3,1,2,1,1,2,1,2,1,1,2,2,2,3,1,3,1,1,1,1,0,0,0,0,0,1,0,0,4,1,4,3,96,96,96,5,0,1,4,96,96,4,3,96,6,1,1,2,4,3,1,2,3,1,5,2,3,6,2,2,16,11,8,0,0,0,1,4,0,-2,1,0,1,0,1,0,0,0,0,0,1,1,1,19560111,6,-3,-3,1,1,1,1,2,1,1,1,1,1,2,18,13,5,8,NA,3,4,2,5,4,2,70,0.7288608,0.557885074798281,1,0.192542800153363,0.437999012063045,0.210824292238282,0.980127111538361,"Medium","High","Medium","High","Yes","Middle class"
"883",23,152,883,152000,152007043,1,160,38,1,1400,27,2,1110,1158,48,0,0,1,0,2,0,2,0,1,0,4,3,3,26,4,3,3,3,2,3,4,4,1,3,3,3,4,4,4,4,3,4,1,3,3,3,3,3,2,3,4,2,NA,4,3,3,2,3,2,3,2,1,3,1,1,2,5,3,3,2,1,3,4,-1,-1,-1,2,4,-1,-1,2,2,3,2,2,4,2,2,1,3,2,2,2,2,3,3,1,1,1,0,0,1,1,1,2,5,6,-5,-5,2,3,3,1,3,3,1,1,3,1,3,2,3,3,3,2,3,3,0,0,0,0,1,1,1,2,3,1,1,3,2,4,1,2,2,1,4,3,3,2,1,152005,2,3,4,2,4,3,3,3,3,2,1,1,2,3,3,2,1,2,3,2,3,1,4,2,2,1,1,0,0,1,0,0,0,0,0,2,1,2,5,5,2,3,0,0,3,1,1,0,1,1,96,96,2,3,8,2,3,1,2,4,2,2,2,2,3,1,1,26,15,0,1,1,0,1,1,2,4,1,1,0,1,0,0,0,0,0,0,3,1,1,19841205,3,-3,3,2,1,2,1,1,1,2,1,1,2,1,-3,-3,-3,-3,NA,1,7,0,-3,2,2,60,0.8913784,-0.425356265689009,0,-1.16389420566835,-0.598679841022781,-0.665563151954218,0.241898898003583,"Low","Low","Low","High","No","Lower-middle class"
"884",23,152,884,152000,152007043,1,160,33,1,1400,27,2,1130,1218,48,0,0,0,0,1,22,1,1,2,0,2,3,3,96,2,5,3,3,2,2,3,2,1,4,3,4,4,4,3,4,4,4,1,2,2,4,2,2,4,3,3,2,5,3,2,1,3,1,1,4,3,1,3,1,2,1,1,3,2,2,3,3,4,2,2,2,2,3,2,2,1,1,3,1,1,1,1,2,2,2,2,3,1,2,3,4,3,1,1,1,0,1,1,1,2,3,5,6,-5,1,2,3,1,2,4,1,4,2,1,3,1,4,4,4,2,4,3,1,0,0,1,1,1,0,2,2,3,2,2,3,4,4,3,2,1,4,3,3,3,1,152008,1,2,2,2,4,2,2,3,3,2,1,2,1,4,2,2,1,1,2,3,2,2,1,2,3,1,1,0,0,0,0,0,0,0,1,2,3,3,2,0,0,0,0,0,4,0,5,3,5,4,4,10,8,2,2,0,3,14,NA,4,1,4,1,4,7,1,2,28,17,17,1,0,0,0,1,0,-2,0,0,0,0,1,0,0,0,0,0,1,1,1,19890731,2,-3,5,1,1,1,1,1,1,1,1,1,1,1,28,15,2,-3,5,1,5,5,7,2,2,95,0.7850539,0.376905523641403,1,-0.147541300260088,-0.576884013432635,-0.23466113777303,-0.237323776780687,"Medium","Low","Medium","Medium","Yes","Lower-middle class"
"885",23,152,885,152000,152007043,1,160,40,1,1400,27,2,1135,1211,36,0,0,1,0,2,0,2,0,2,0,2,1,2,26,3,2,2,2,2,1,3,2,1,3,3,4,3,2,3,4,1,1,1,2,3,3,3,3,3,3,4,1,1,3,2,4,3,1,2,3,2,2,2,1,2,2,4,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,2,2,2,3,1,2,3,3,2,1,1,0,1,1,1,1,2,4,5,6,-5,2,3,3,1,4,1,3,4,2,1,3,2,4,4,4,3,4,3,1,0,1,1,1,1,1,2,3,2,1,4,4,4,4,4,3,1,4,4,4,3,1,152007,1,3,3,2,4,2,2,2,2,2,2,1,2,3,3,2,1,2,2,3,2,3,4,2,2,2,2,0,0,0,0,1,0,0,0,4,3,3,3,96,96,2,0,0,10,3,3,96,0,1,96,96,0,0,5,4,4,NA,NA,4,1,4,2,4,3,2,1,35,15,13,0,1,0,0,2,0,-2,1,0,0,0,0,0,0,0,0,0,1,1,1,19830206,2,-3,5,1,1,1,1,1,1,2,1,1,1,2,-3,-3,-3,-3,NA,2,7,5,-3,2,1,20,0.8913784,0.376071633346452,1,0.181863845630537,-0.163465739098132,0.947069714545836,-0.888896377316722,"Medium","Medium","High","Low","Yes","Lower-middle class"
"886",23,152,886,152000,152007043,1,160,38,1,1400,27,2,1510,1555,45,0,0,1,0,2,0,2,0,1,0,2,1,2,26,3,2,2,2,2,1,3,3,1,4,4,4,4,2,4,4,1,1,1,2,3,3,3,3,3,3,4,1,3,3,2,4,3,3,3,3,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,2,3,3,3,2,3,3,2,1,2,4,3,2,1,1,0,0,1,1,1,2,5,6,-5,-5,2,4,3,1,4,1,3,4,2,1,2,2,4,4,4,2,4,-5,1,1,1,1,1,1,1,2,3,2,1,3,3,3,3,3,2,1,3,3,3,3,1,152042,1,3,3,3,4,2,2,2,2,2,2,1,2,4,3,2,1,2,2,2,2,2,4,2,2,2,2,0,0,0,0,0,1,0,0,1,3,3,3,96,96,4,0,0,10,2,3,96,0,3,96,1,0,0,2,1,3,14,NA,5,3,3,2,4,NA,2,1,25,13,13,0,1,0,0,2,0,-2,1,0,1,0,1,1,1,0,0,0,1,1,1,19840330,3,-3,8,1,1,1,1,1,1,1,1,1,1,2,-3,-3,-3,-3,NA,2,5,5,-3,2,1,30,0.7850539,0.276767645332958,1,0.181863845630537,-0.420004002718346,0.779648435547508,-0.139483751389515,"Medium","Low","High","Medium","Yes","Lower class"
"887",23,152,887,152000,152007043,1,160,71,1,1400,26,2,1853,1930,37,0,0,0,0,1,22,1,1,1,0,3,3,3,26,4,1,5,3,2,1,3,3,1,4,3,4,4,3,3,4,2,2,1,2,3,3,3,3,1,2,3,1,0,3,2,2,3,2,2,3,2,2,2,2,2,2,1,2,4,4,3,3,4,3,-1,-1,-1,-1,-1,-1,-1,2,2,3,3,2,2,1,-5,1,1,2,1,1,1,1,2,1,0,0,0,0,0,1,-5,-5,-5,-5,-5,2,1,2,1,3,2,3,4,2,1,2,2,3,3,3,2,3,2,0,0,1,0,0,0,0,2,3,3,2,3,2,3,3,3,2,2,4,3,3,3,2,-1,-3,2,3,3,4,2,3,3,3,2,1,1,1,3,2,2,1,1,2,2,3,2,1,2,3,3,2,0,1,0,0,0,0,0,0,4,1,4,1,96,96,96,0,0,5,4,0,5,4,5,4,10,0,4,0,5,3,NA,NA,3,1,1,2,4,6,2,1,-3,1,1,0,0,0,1,4,0,-2,0,0,0,0,0,0,0,0,0,1,1,1,1,19510328,5,8,-3,1,1,1,1,1,1,1,1,1,1,2,-3,-3,-3,-3,NA,2,1,1,-3,4,4,0,1.3989133,-0.122703157998245,0,0.181863845630537,-0.1379534566515,-0.186643233598255,-0.159192890220813,"Medium","Medium","Medium","Medium","No","Middle class"
"888",23,152,888,152000,152007043,1,160,67,2,1400,1,3,1500,1600,60,0,0,0,0,1,0,2,0,1,0,3,3,3,35,4,5,5,3,2,1,3,3,1,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,4,4,2,4,3,2,2,3,3,2,4,3,2,2,1,2,2,1,2,4,4,3,3,4,2,4,4,2,4,2,3,3,3,2,2,3,4,3,1,2,2,1,3,2,1,2,2,1,1,0,0,0,0,0,1,-5,-5,-5,-5,-5,2,3,2,1,3,2,4,4,2,1,2,2,4,4,3,3,3,2,0,0,0,0,0,0,1,2,4,3,2,4,4,4,4,3,3,2,4,4,3,4,2,95,-3,3,3,3,4,3,3,3,3,2,1,1,1,3,2,2,2,2,2,2,3,2,4,2,2,2,2,0,0,0,0,0,0,0,1,2,1,4,1,4,5,3,0,0,2,4,0,96,0,4,96,10,0,8,2,5,2,NA,NA,3,1,3,2,1,4,2,1,50,15,13,0,0,0,1,4,0,-2,1,0,1,0,1,0,0,0,0,0,1,1,1,19550916,5,5,-3,1,1,1,1,1,1,1,1,1,1,2,-3,-3,-3,-3,NA,1,7,5,-3,4,4,0,2.7461004,-0.421990388041297,0,0.181863845630537,-1.23561819488616,-0.700578482949966,-0.897982942855229,"Medium","Low","Low","Low","No","Middle class"
"889",23,152,889,152000,152007043,1,160,41,1,1400,24,2,1110,1148,38,7,0,1,7,2,0,2,0,2,0,3,3,2,26,4,4,4,3,2,2,3,4,2,1,1,1,3,4,3,3,3,4,1,1,3,2,1,2,2,2,2,2,9,1,3,1,2,4,4,4,3,2,2,2,1,2,2,1,1,1,1,1,4,1,1,1,1,-2,2,2,2,1,1,1,1,1,1,2,1,1,2,3,3,3,1,3,1,1,0,0,0,1,1,1,5,6,-5,-5,-5,2,3,3,1,3,1,3,1,3,2,1,1,3,1,3,1,1,1,1,0,0,0,0,0,0,3,1,1,1,3,1,3,4,1,3,2,2,2,1,1,2,-1,-3,2,2,3,4,3,1,3,2,1,1,2,1,2,2,2,3,2,1,3,2,1,2,2,2,2,2,0,1,1,0,1,0,0,0,2,2,4,6,5,3,3,9,3,1,2,2,3,0,5,5,3,3,4,2,2,3,NA,NA,2,1,3,2,1,4,2,1,-6,15,9,0,0,0,1,4,0,-2,0,0,0,1,1,0,1,0,0,0,1,1,1,19811130,2,-3,5,1,1,1,1,1,1,1,1,1,1,1,-3,-3,-3,-3,NA,1,7,3,-3,3,4,0,1.0015488,1.04948467083707,1,-1.19532910559145,0.563149610777998,-0.22732722935414,0.589678130260793,"Low","High","Medium","High","Yes","Upper-middle class"
"890",23,152,890,152000,152007043,1,160,60,2,1400,26,2,2000,2039,39,0,0,1,0,2,0,2,0,2,0,2,3,3,26,3,4,3,3,2,1,3,3,1,3,2,4,4,4,3,4,2,2,1,3,3,3,3,3,2,2,2,2,3,3,2,3,3,2,2,3,3,2,2,2,2,2,1,2,3,3,2,3,4,2,-1,-1,2,4,2,-1,-1,3,3,2,-1,-1,-1,1,3,1,1,2,1,2,2,2,2,1,0,0,0,0,0,1,-5,-5,-5,-5,-5,2,3,2,1,3,2,1,4,2,1,2,2,3,3,2,2,3,2,0,0,1,0,0,0,0,2,2,2,2,3,3,4,3,3,3,2,4,4,2,3,2,-1,-3,3,3,3,4,2,3,3,2,2,1,2,1,3,2,2,1,1,2,2,3,2,4,2,2,2,2,0,0,0,1,0,0,0,0,4,1,3,1,-1,-1,2,2,0,3,3,0,-1,2,-1,-1,10,0,4,0,4,3,NA,NA,3,2,2,2,2,6,2,2,-2,9,0,0,0,0,1,4,0,-2,1,0,1,0,1,0,0,0,0,0,1,1,1,19621019,1,-3,2,1,1,1,1,2,1,1,1,1,1,2,-1,0,1,-3,2,2,3,0,0,3,4,0,5.1261915,0.0358617930634404,1,0.181863845630537,-0.262877925019414,-0.0121325839762745,-0.431418627622515,"Medium","Low","Medium","Low","Yes","Middle class"
"891",23,152,891,152000,152007043,1,160,31,2,1400,23,2,1800,1835,35,0,0,1,0,2,22,1,1,1,0,3,1,3,26,2,2,2,2,2,1,2,2,1,2,2,4,3,2,3,3,1,1,4,2,2,2,2,1,1,2,2,1,6,2,1,4,3,2,3,2,4,1,2,2,2,2,3,1,2,1,1,2,4,2,-1,2,-1,4,1,2,2,1,4,1,2,3,1,2,1,2,2,3,2,3,3,3,2,0,1,0,0,1,1,2,5,6,-5,-5,-5,2,3,3,1,3,1,2,1,3,2,3,4,3,3,3,2,3,3,1,0,0,0,1,1,1,1,2,1,1,2,NA,2,1,1,1,1,3,2,2,2,2,-1,-3,2,3,4,4,-5,2,3,3,1,1,1,2,4,2,2,2,2,3,2,2,1,5,2,3,1,3,0,1,1,0,0,0,0,0,4,2,2,6,4,96,5,0,2,6,0,96,96,0,96,96,96,0,3,6,4,3,1,4,3,1,3,1,4,3,2,1,23,17,13,1,0,0,0,1,0,-2,1,0,0,0,1,1,0,0,0,0,1,1,1,19911219,2,-3,8,1,1,1,1,2,1,1,1,1,1,1,-3,-3,-3,-3,NA,2,5,5,-3,2,4,0,0.7585158,0.228964944180378,1,0.868811605148178,0.70736397742696,1.12474848312479,0.949032757831008,"High","High","High","High","Yes","Middle class"
"892",23,152,892,152000,152007043,1,160,55,2,1400,23,2,1600,1645,45,0,0,0,0,1,0,2,0,2,0,2,2,3,26,3,2,3,3,2,2,3,3,1,2,2,1,2,2,2,2,2,2,1,3,1,2,1,1,1,1,3,1,NA,2,2,1,2,2,3,2,3,1,2,1,1,1,5,1,3,1,1,2,4,2,-1,2,2,4,2,-1,2,2,2,1,2,3,2,3,1,3,1,3,2,1,3,3,1,1,1,0,0,1,1,1,2,5,6,-5,-5,2,4,3,1,3,1,2,1,3,2,3,3,3,2,3,4,2,4,0,0,0,0,1,1,0,1,2,2,1,3,2,2,2,2,1,1,4,2,2,2,1,152006,2,2,3,3,4,2,3,3,3,2,1,1,2,4,3,2,1,3,3,3,3,1,5,1,2,1,1,0,0,0,1,0,0,0,0,2,2,3,6,4,5,5,7,3,4,10,96,2,6,96,96,96,6,4,5,4,2,1,1,2,1,3,1,4,4,1,2,26,15,17,1,0,0,0,1,0,-2,0,0,0,1,1,0,0,1,0,0,1,1,1,19680202,2,-3,5,1,1,1,1,1,1,1,1,1,1,1,27,15,2,-3,5,1,7,5,7,3,2,60,1.1316096,-0.0774324441984266,1,-0.147541300260088,1.10385379896223,0.549087428212396,0.422653043016947,"Medium","High","High","High","Yes","Upper-middle class"
"893",23,152,893,152012,152008006,7,113,69,2,1910,22,2,1120,1212,52,1,0,0,1,1,0,2,0,2,0,2,3,3,26,2,3,2,3,2,2,3,4,2,2,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,4,3,3,2,3,2,3,2,3,2,2,2,2,7,2,3,3,4,2,2,4,4,4,4,4,3,4,4,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,0,1,1,0,0,1,2,3,6,-5,-5,-5,2,2,2,2,2,3,2,4,3,2,2,3,2,2,2,2,2,3,0,1,1,0,0,1,0,4,4,3,2,3,3,3,3,3,2,3,2,3,3,3,2,96,-3,3,2,2,2,2,2,2,2,1,3,2,2,3,3,2,2,2,3,2,3,2,4,2,2,2,2,0,0,0,1,1,1,0,0,4,4,3,1,96,96,96,4,3,4,3,96,4,3,3,96,96,4,4,4,2,4,1,3,3,3,3,2,3,6,2,1,16,9,3,0,0,0,1,4,0,-2,1,0,0,0,1,0,0,0,0,0,1,1,1,19540213,5,8,-3,1,1,1,1,1,1,1,1,1,2,2,-3,-3,-3,-3,NA,3,3,2,-3,4,4,0,1.032681,0.233733814492614,1,-1.19532910559145,0.0884631712587636,0.019001161226409,-0.335087021358622,"Low","Medium","Medium","Low","Yes","Middle class"
"894",23,152,894,152012,152008006,7,113,40,1,1910,22,2,1235,1310,35,0,0,0,2,1,0,2,0,1,0,3,2,3,16,2,3,2,3,2,2,3,4,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,NA,3,3,3,2,3,3,3,2,3,3,2,2,2,5,2,2,2,2,3,3,4,4,4,4,3,3,4,3,2,2,3,3,3,3,3,2,2,3,1,2,2,1,2,1,0,0,1,1,0,0,3,4,-5,-5,-5,-5,2,2,1,2,2,2,3,2,3,2,2,2,1,2,2,2,1,2,0,1,0,0,0,1,0,4,4,3,2,2,2,2,3,2,2,2,3,2,2,3,2,96,-3,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,1,0,0,0,1,1,0,1,0,4,4,3,5,3,3,4,4,4,3,3,96,96,2,96,96,96,3,96,96,96,4,NA,NA,3,1,2,3,4,6,2,1,21,17,13,1,0,0,0,1,0,-2,1,0,1,1,1,1,0,0,0,0,1,1,1,19830115,3,-3,8,1,1,1,1,1,1,1,1,1,1,2,-3,-3,-3,-3,NA,2,5,5,-3,2,4,0,0.7850539,0.534150039223904,1,-1.19532910559145,0.655688868057782,0.26846185529079,0.13334066581529,"Low","High","High","Medium","Yes","Middle class"
"895",23,152,895,152012,152008006,7,113,56,2,1910,22,2,1320,1425,65,2,0,0,2,1,0,2,0,1,0,2,3,2,26,3,3,2,2,1,2,3,4,2,2,2,2,3,2,2,3,2,2,3,3,3,3,2,3,2,3,2,2,5,3,2,3,3,2,3,3,3,3,3,2,2,2,5,3,3,3,4,3,3,4,4,3,4,4,4,4,3,3,3,3,3,3,3,1,2,3,3,2,2,2,2,2,2,0,1,0,0,1,1,2,5,6,-5,-5,-5,2,2,2,2,2,3,4,3,1,2,2,2,2,3,2,2,2,3,0,1,0,1,0,0,0,3,4,2,3,2,3,3,2,3,2,3,2,2,3,2,2,96,-3,4,3,2,3,2,1,2,2,2,3,2,2,3,3,2,2,2,2,2,3,2,3,2,2,2,2,0,1,0,1,0,0,0,0,3,3,3,4,3,2,3,2,3,3,3,3,3,3,3,3,4,4,3,4,4,4,NA,NA,3,1,3,2,3,6,2,1,18,13,13,0,0,0,1,4,0,-2,1,0,0,0,1,1,0,0,0,0,1,1,1,19660323,3,-3,8,1,1,1,1,2,1,1,1,1,2,2,-3,-3,-3,-3,NA,3,5,5,-3,3,4,0,0.573609,0.0917743986791025,1,-0.84846544648726,0.384891866274632,0.188712729050029,0.140532863491357,"Low","High","Medium","Medium","Yes","Middle class"
